4.5,0.9285714285714286,0.3333333333333333,0.9035253315161441,0.8253656000236635,0.0,1.0,1.0294117647058822,0.7647058823529411,0.9112113780030293,0.8635649318338398,9.375,0.7812642455101013,0.8261521168977145
3.2,0.75,0.21428571428571427,0.7916666666666667,0.6681531047810609,0.0,1.0,1.0,0.6666666666666666,0.8311345646437995,0.7480172198047508,8.571428571428571,0.7342685461044312,0.783625730994152
4.7,0.5555555555555556,0.14285714285714285,0.44474958999666075,0.48395141579019735,1.0,0.0,0.0,0.45454545454545453,0.619819141646607,0.6552431661667498,0.0,0.7365337014198303,0.726502311248074
3.6,0.5,0.1,0.44095855184409843,0.6761234037828133,1.0,0.0,0.0,0.4166666666666667,0.6966308805359457,0.8080389250248108,5.0,0.6363964080810547,0.736
3.4,0.25,0.0,0.45291081365783836,0.34881578763539894,0.0,0.0,0.0,0.2222222222222222,0.5916192144280377,0.5661860357395061,0.0,0.5534083843231201,0.33665008291873966
3.7,0.3125,0.0,0.3818813079129867,0.22271770159368698,0.0,0.0,0.8333333333333334,0.2222222222222222,0.5793867843991576,0.40911046438516663,0.0,0.4581727981567383,0.4337899543378995
4.0,0.5,0.25,0.6123724356957946,0.4811252243246882,0.0,1.0,0.8333333333333334,0.5,0.6882873142248263,0.5102911347007815,30.76923076923077,0.5619760751724243,0.5151515151515151
3.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2931384935579427,0.3055089727600544,0.0,0.44304537773132324,0.6067415730337078
3.2,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2419997483203927,0.2424928160073748,0.0,0.3751434087753296,0.5882352941176471
3.4,0.375,0.0,0.6123724356957946,0.20083160441856088,0.0,0.0,1.1,0.4,0.6192534157544972,0.42104977371626995,0.0,0.42178022861480713,0.5188679245283019
2.8,0.2222222222222222,0.0,0.16666666666666666,0.0,0.0,,0.8333333333333334,0.16666666666666666,0.4993396846472851,0.41106162784176536,0.0,0.2715097665786743,0.34013605442176875
3.7,0.2222222222222222,0.0,0.3928371006591931,0.0,0.0,,0.875,0.25,0.5550341253693719,0.4134561722832775,0.0,0.3205883800983429,0.3788659793814433
3.4,0.375,0.0,0.4714045207910317,0.23333333333333334,0.0,0.0,1.1666666666666667,0.3333333333333333,0.599911553449054,0.4649064027118819,18.181818181818183,0.35752028226852417,0.5490196078431373
4.9,0.75,0.2,0.9011271137791659,0.7777777777777779,0.0,1.0,0.9333333333333333,0.6,0.8818550156904296,0.7202712089689957,0.0,0.9175611734390259,0.5833333333333334
