4.5,0.917310357093811,0.781264245510101,0.992022599016941,0.928571428571429,0.615384615384615,0.333333333333333,0.272727272727273,1,0,0.903525331516144,0.825365600023664,1,0.764705882352941,1,0.826152116897715
3.2,0.40554004907608,0.734268546104431,0.980269037401576,0.75,0.4,0.214285714285714,0.076923076923077,1,0,0.791666666666667,0.668153104781061,1,0.666666666666667,1,0.783625730994152
4.7,0.962114036083221,0.736533641815186,0.949603759180998,0.555555555555556,0.25,0.142857142857143,0,0,1,0.444749589996661,0.483951415790197,0,0.454545454545455,0,0.726502311248074
3.6,0.208753332495689,0.636396408081055,0.924749743269728,0.5,0.181818181818182,0.1,0,0,1,0.440958551844098,0.676123403782813,0,0.416666666666667,1,0.736
3.4,0.754699349403381,0.55340850353241,0.936408256818259,0.25,0,0,0,0,0,0.452910813657838,0.348815787635399,0,0.222222222222222,0,0.33665008291874
3.7,0.735765159130096,0.458172887563705,0.904244104303163,0.3125,0.066666666666667,0,0,0,0,0.381881307912987,0.222717701593687,0.833333333333333,0.222222222222222,0,0.4337899543379
4,0.68340802192688,0.561976075172424,0.898196537386916,0.5,0.4,0.25,0,1,0,0.612372435695795,0.481125224324688,0.833333333333333,0.5,1,0.515151515151515
3.5,0.743854284286499,0.443045347929001,0,0,0,0,0,0,0,0,0,0,0,0,0.606741573033708
3.2,0.597280383110046,0.375143378973007,0,0,0,0,0,0,0,0,0,0,0,0,0.588235294117647
3.4,0.624642431735992,0.421780228614807,0.910619539688421,0.375,0,0,0,0,0,0.612372435695795,0.200831604418561,1,0.4,0,0.518867924528302
2.8,0.310464799404144,0.271509766578674,0,0.222222222222222,0,0,0,0,0,0.166666666666667,0,0.833333333333333,0.166666666666667,0,0.340136054421769
3.7,0.548668026924133,0.32058835029602,0.881703532183926,0.222222222222222,0,0,0,0,0,0.392837100659193,0,0.875,0.25,0,0.378865979381443
3.4,0.554661631584168,0.357520341873169,0.898110745616835,0.375,0,0,0,0,0,0.471404520791032,0.233333333333333,1,0.333333333333333,1,0.549019607843137
4.9,0.989457547664642,0.917561173439026,0.984761301168717,0.75,0.454545454545455,0.2,0,1,0,0.901127113779166,0.777777777777778,0.933333333333333,0.6,0,0.583333333333333
3.6,0.935701131820679,0.657370567321777,0.918142992195278,0.266666666666667,0,0,0,0,0,0.574037847881928,0.272300029344868,0.882352941176471,0.294117647058823,1,0.407239819004525
3.8,0.879283905029297,0.616348803043366,0.910221552101933,0.4,0.222222222222222,0.125,0,1,0,0.47836487323494,0.358974358974359,1,0.307692307692308,0,0.530657748049052
3.4,0.743713021278381,0.91552472114563,0.99399347246122,1,0.857142857142857,0.833333333333333,0.8,1,0,0.953462589245592,1,1,1,1,1
4.9,0.983446598052979,0.919017434120178,0.957205436295662,0.857142857142857,0.666666666666667,0.6,0.5,0,0,0.824957911384305,0.775940289798985,0.354166666666667,0.875,1,0.904255319148936
3.9,0.588565230369568,0.886536061763763,0.953501989996088,0.857142857142857,0.5,0.2,0,0,0,0.782623792124926,0.821583836257749,0.375,0.875,1,0.918367346938775
3.415,0.347626268863678,0.503664255142212,0,0.333333333333333,0,0,0,0,0.9,0.4,0.3286335345031,0.3,0.3,1,0.403738317757009
