5.0,0.9212064743041992,0.9553762524889909,1.0,1.0,1.0,1.0,0.0,0.0,0.7302967433402214,0.7379024325749306,1.0,0.8,0.0,0.9877551020408164,0.0
3.8,0.9169115424156189,0.9846536780808159,0.8,0.5,0.3333333333333333,0.0,1.0,0.0,0.9258200997725514,0.8476658628056143,0.9285714285714286,0.8571428571428571,1.0,0.8290816326530613,0.0
3.8,0.8660269975662231,0.9588425843507918,0.8571428571428571,0.5,0.2,0.0,1.0,1.0,0.7378647873726218,0.8463272660560106,0.5277777777777778,0.7777777777777778,1.0,0.9405940594059407,0.0
2.6,0.9117105007171631,0.997646840498171,0.8,0.75,0.6666666666666666,0.5,1.0,0.0,0.7999999999999998,0.8,0.5,0.8,0.0,0.8888888888888888,0.0
4.25,0.9052062034606934,0.9765762072562607,1.0,0.75,0.6666666666666666,0.5,1.0,0.0,0.9258200997725514,0.98894350660655,1.0,1.0,1.0,0.9590163934426229,0.0
4.25,0.8113776445388794,0.9776230669685883,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.75,0.75,1.0,0.75,0.0,0.8837209302325582,0.0
0.5,0.4536224603652954,0.8931065943275351,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.75,0.75,1.0,0.75,1.0,0.8823529411764706,0.0
1.6,0.662418007850647,0.9802934261245426,0.8333333333333334,0.8,0.75,0.6666666666666666,1.0,0.0,0.8333333333333335,0.8000000000000002,1.0,0.8333333333333334,1.0,0.8813559322033898,0.0
2.2,0.8012441992759705,0.9630772805198186,0.7142857142857143,0.5,0.2,0.0,0.0,0.0,0.6666666666666666,0.7715167498104595,1.0,0.6666666666666666,1.0,0.8791208791208791,0.0
5.0,0.9467618465423584,0.9827934852755115,0.625,0.2857142857142857,0.0,0.0,1.0,0.0,0.7826237921249264,0.75,0.9,0.7,1.0,0.7902439024390244,0.0
4.2,0.774415135383606,0.9726748084427881,0.875,0.7142857142857143,0.5,0.4,1.0,0.0,0.9090909090909091,0.8,1.0,0.8888888888888888,1.0,0.8780487804878049,0.0
4.6,0.9254165887832642,0.9791681085199396,1.0,1.0,1.0,1.0,0.0,0.0,0.8660254037844386,1.0,1.0,0.8888888888888888,1.0,1.0,0.0
3.867,0.7996994256973267,0.9730672581582803,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.9258200997725514,0.98894350660655,1.0,1.0,1.0,0.9502923976608186,0.0
4.667,0.949114978313446,0.9849533567315164,0.8333333333333334,0.8,0.75,0.6666666666666666,1.0,0.0,0.8017837257372731,0.6846531968814575,0.9375,0.75,0.0,0.821917808219178,0.0
1.6669999999999998,0.4605782628059387,0.9423650441431555,0.8333333333333334,0.8,0.75,0.6666666666666666,0.0,0.0,0.8017837257372731,0.7824607964359515,1.0,0.8571428571428571,0.0,0.9375,0.0
3.75,0.9160858392715454,0.9651183718934399,0.6666666666666666,0.375,0.2857142857142857,0.16666666666666666,1.0,0.0,0.6674238124719146,0.9,1.0,0.7,1.0,0.9172413793103449,0.0
5.0,0.9339920878410339,0.9745111257859007,0.75,0.5714285714285714,0.3333333333333333,0.2,1.0,0.0,0.7499999999999999,0.7715167498104595,1.0,0.75,0.0,0.8717948717948718,0.0
0.5,0.5186569094657898,0.9073989850403636,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.75,0.75,1.0,0.75,1.0,0.8717948717948718,0.0
3.8,0.8950033187866211,0.9718558986302841,0.8333333333333334,0.8,0.75,0.6666666666666666,1.0,0.0,0.8017837257372731,0.8451542547285166,0.9375,0.7142857142857143,1.0,0.8695652173913043,0.0
5.0,0.9313064217567444,0.9809096557519863,0.8,0.5,0.3333333333333333,0.0,1.0,0.0,0.7715167498104595,0.8666666666666667,1.0,0.8333333333333334,0.0,0.940251572327044,0.0
3.2,0.7153893709182739,0.9434967566493045,0.6,0.25,0.0,0.0,1.0,1.0,0.7142857142857142,0.8333333333333334,0.5,0.7142857142857143,1.0,0.8679245283018868,0.0
2.8,0.8482653498649597,0.9765522836573011,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.8333333333333335,0.8000000000000002,1.0,0.8333333333333334,0.0,0.8679245283018868,0.0
4.6,0.9411286115646362,0.965008528142823,0.6,0.25,0.0,0.0,1.0,0.0,0.7715167498104595,0.7428571428571429,0.9285714285714286,0.7142857142857143,1.0,0.8047619047619048,0.0
3.0,0.6788650155067444,0.9550255252608366,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.7999999999999998,0.8,1.0,0.8,1.0,0.8627450980392157,0.0
5.0,0.8623418807983398,0.9558728026301921,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.7302967433402214,0.8800000000000001,1.0,0.8,1.0,0.9490196078431373,0.0
4.8,0.8746216893196106,0.9679670683569489,0.6666666666666666,0.4,0.25,0.0,1.0,0.0,0.6666666666666667,0.6,1.0,0.6666666666666666,0.0,0.8627450980392157,0.0
5.0,0.9094114303588867,0.9412244831598244,0.6666666666666666,0.4,0.25,0.0,1.0,0.0,0.6666666666666667,0.8000000000000002,1.0,0.6666666666666666,0.0,0.8620689655172413,0.0
4.2,0.8377056121826172,0.9649927379264337,0.6666666666666666,0.4,0.25,0.0,1.0,0.0,0.7142857142857142,0.8,1.0,0.7142857142857143,0.0,0.8615384615384616,0.0
4.2,0.8958880305290222,0.9747278710287344,0.7142857142857143,0.5,0.2,0.0,1.0,1.0,0.7499999999999999,0.7142857142857143,1.0,0.75,0.0,0.8607594936708861,0.0
4.0,0.8514219522476196,0.9836178134546052,1.0,0.6666666666666666,0.5,0.0,1.0,0.0,0.9258200997725514,0.98894350660655,1.0,1.0,1.0,0.9285714285714285,0.0
4.0,0.9116321802139282,0.9717773513813949,0.6,0.25,0.0,0.0,1.0,0.0,0.7715167498104595,0.7738095238095238,0.9285714285714286,0.7142857142857143,1.0,0.7959183673469388,0.0
4.909,0.8855044841766357,0.9458654419681783,0.6666666666666666,0.4,0.25,0.0,1.0,0.0,0.6666666666666667,0.8000000000000002,1.0,0.6666666666666666,0.0,0.8571428571428571,0.0
3.0,0.708680272102356,0.9476298279999541,0.625,0.5714285714285714,0.5,0.4,1.0,0.0,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,1.0,0.8571428571428571,0.0
2.4,0.5762490630149841,0.9386399871263724,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.6666666666666667,0.8000000000000002,1.0,0.6666666666666666,1.0,0.8571428571428571,0.0
4.2,0.8878480195999146,0.9855496527565099,0.8333333333333334,0.8,0.75,0.6666666666666666,1.0,0.0,0.8749999999999998,0.8333333333333334,1.0,0.875,1.0,0.8529411764705882,0.0
3.4,0.8125588893890381,0.9612996206149129,0.8,0.75,0.6666666666666666,0.5,1.0,0.0,0.7715167498104595,0.79115480528524,1.0,0.8333333333333334,1.0,0.8879781420765027,0.0
5.0,0.9342168569564819,0.9714817036115824,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.7302967433402214,0.8800000000000001,1.0,0.8,1.0,0.9370370370370371,0.0
3.75,0.8993515968322754,0.9697807216812996,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.7302967433402214,0.7379024325749306,1.0,0.8,0.0,0.9370370370370371,0.0
2.75,0.819806694984436,0.962626171551487,0.6,0.25,0.0,0.0,1.0,0.0,0.6666666666666667,0.6,1.0,0.6666666666666666,0.0,0.8518518518518519,0.0
5.0,0.8486881256103516,0.9339067665279907,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,0.6708203932499369,0.9,0.0,0.75,1.0,0.9574468085106383,0.0
4.0,0.8106050491333008,0.9669766857386668,0.75,0.3333333333333333,0.0,0.0,1.0,0.0,0.7999999999999998,0.8,1.0,0.8,1.0,0.851063829787234,0.0
3.6,0.880716860294342,0.964744533685856,0.6666666666666666,0.4,0.25,0.0,0.0,0.0,0.7715167498104595,0.8476658628056143,0.9285714285714286,0.7142857142857143,1.0,0.787878787878788,0.0
1.6,0.5362410545349121,0.9522536139268735,0.6666666666666666,0.4,0.25,0.0,1.0,0.0,0.8017837257372731,0.6846531968814575,0.9375,0.75,1.0,0.7954545454545455,0.0
1.75,0.7146279811859131,0.9428597841351807,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.6666666666666667,0.8000000000000002,1.0,0.6666666666666666,1.0,0.847457627118644,0.0
5.0,0.9477411508560181,0.9692445712351273,0.75,0.3333333333333333,0.0,0.0,1.0,0.0,0.7302967433402214,0.8800000000000001,1.0,0.8,1.0,0.9307692307692308,0.0
1.0,0.5958578586578369,0.9678902620799863,0.6,0.5,0.3333333333333333,0.0,1.0,0.0,0.6666666666666667,0.6,1.0,0.6666666666666666,0.0,0.8421052631578947,0.0
1.0,0.4823092818260193,0.9477353697861655,0.6,0.5,0.3333333333333333,0.0,1.0,0.0,0.6666666666666667,0.6,1.0,0.6666666666666666,0.0,0.8421052631578947,0.0
2.375,0.6279256343841553,0.9688641794674839,0.8,0.75,0.6666666666666666,0.5,1.0,0.0,0.7715167498104595,0.7428571428571429,0.9285714285714286,0.7142857142857143,1.0,0.7819548872180451,0.0
3.8,0.8094468116760254,0.9759933296855972,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.7302967433402214,0.8800000000000001,1.0,0.8,0.0,0.924,0.0
3.2,0.8600053787231445,0.9710011065519435,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.7302967433402214,0.8800000000000001,1.0,0.8,0.0,0.924,0.0
3.2,0.8515433073043823,0.9742881172503067,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.7302967433402214,0.8800000000000001,1.0,0.8,0.0,0.924,0.0
4.4,0.7652621269226074,0.9280887460796521,0.6,0.5,0.3333333333333333,0.0,1.0,0.0,0.6172133998483676,0.619047619047619,0.0,0.5714285714285714,0.0,0.7788018433179724,0.0
3.75,0.8735426664352417,0.9654143353669336,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.7715167498104595,0.98894350660655,1.0,0.8333333333333334,1.0,0.9086021505376344,0.0
4.75,0.928554892539978,0.9635860389828133,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.7302967433402214,0.8800000000000001,1.0,0.8,1.0,0.9209302325581397,0.0
3.2,0.6450572609901428,0.9394005736439104,0.4,0.0,0.0,0.0,1.0,0.0,0.5000000000000001,0.6,1.0,0.5,0.0,0.8363636363636363,0.0
1.556,0.613168478012085,0.9801155381983516,0.8,0.75,0.6666666666666666,0.5,1.0,0.0,0.8333333333333335,0.8000000000000002,1.0,0.8333333333333334,1.0,0.8363636363636363,0.0
3.938,0.7906453609466553,0.9679414733877797,0.75,0.3333333333333333,0.0,0.0,0.0,0.0,0.7715167498104595,0.79115480528524,1.0,0.8333333333333334,1.0,0.9027777777777778,0.0
5.0,0.8639204502105713,0.9636066709213091,0.4,0.0,0.0,0.0,1.0,0.0,0.5477225575051661,0.5499999999999999,0.9166666666666666,0.5,1.0,0.7638888888888888,0.0
5.0,0.9210554957389832,0.9765876187803668,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,0.7302967433402214,0.8800000000000001,1.0,0.8,1.0,0.9166666666666667,0.0
4.0,0.8674038648605347,0.9726274034746131,0.6666666666666666,0.6,0.5,0.3333333333333333,1.0,0.0,0.8616404368553293,0.7607257743127307,0.8333333333333334,0.5555555555555556,1.0,0.6944444444444445,0.0
1.6,0.4781532883644104,0.8816583523495873,0.4,0.25,0.0,0.0,0.0,0.0,0.4629100498862757,0.4642857142857143,0.0,0.42857142857142855,0.0,0.7738095238095238,0.0
4.75,0.9245550632476807,0.9787207534206224,0.7142857142857143,0.5,0.4,0.25,1.0,0.0,0.8249579113843053,0.7870370370370371,0.9444444444444444,0.7777777777777778,1.0,0.7846153846153846,0.0
3.5,0.9085546731948853,0.9842363960068385,0.8,0.75,0.6666666666666666,0.5,0.0,0.0,0.8017837257372731,0.8266250890826352,0.0,0.8571428571428571,0.0,0.8901098901098902,0.0
1.4,0.6594604253768921,0.9610853833233017,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.8333333333333335,0.8000000000000002,1.0,0.8333333333333334,1.0,0.8301886792452831,0.0
1.4,0.6594604253768921,0.9610853833233017,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.8333333333333335,0.8000000000000002,1.0,0.8333333333333334,1.0,0.8301886792452831,0.0
4.0,0.8847862482070923,0.9573400299602729,0.6666666666666666,0.4,0.25,0.0,1.0,0.0,0.7715167498104595,0.7738095238095238,0.0,0.7142857142857143,1.0,0.7676190476190476,0.0
5.0,0.8320015668869019,0.9675128130358426,0.6,0.5,0.3333333333333333,0.0,1.0,0.0,0.6761234037828131,0.6857142857142858,0.8571428571428571,0.5714285714285714,1.0,0.7058823529411764,0.0
3.833,0.7801406383514404,0.9836298508010216,1.0,1.0,1.0,1.0,1.0,0.0,0.8728715609439696,1.0,1.0,0.8571428571428571,1.0,0.9999999999999999,0.0
0.6,0.48164284229278564,0.9462938691505032,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.75,0.75,1.0,0.75,1.0,0.8235294117647058,0.0
2.917,0.8439916372299194,0.9783935062118816,0.7142857142857143,0.6666666666666666,0.6,0.5,1.0,0.0,0.8660254037844387,0.7987620630283673,0.875,0.625,1.0,0.7205882352941176,0.0
4.2,0.8933393359184265,0.967186392196314,1.0,1.0,1.0,1.0,1.0,0.0,0.7905694150420948,1.0,1.0,0.8,1.0,1.0,0.0
2.0,0.7226026654243469,0.8860375017977051,0.4,0.0,0.0,0.0,0.0,0.0,0.5070925528371099,0.46947647786157093,0.8571428571428571,0.42857142857142855,1.0,0.7040816326530611,0.0
2.6,0.7712035179138184,0.9337041900889598,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.5477225575051661,0.6599999999999999,1.0,0.6,1.0,0.9035714285714286,0.0
1.6,0.6315088868141174,0.9731989422988848,0.8,0.75,0.6666666666666666,0.5,1.0,0.0,0.8333333333333335,0.8000000000000002,1.0,0.8333333333333334,1.0,0.8214285714285714,0.0
2.0,0.7356902956962585,0.9475310819104974,0.75,0.6666666666666666,0.5,0.0,1.0,0.0,0.6666666666666667,0.8000000000000002,1.0,0.6666666666666666,1.0,0.8214285714285714,0.0
4.2,0.7663224935531616,0.9335326055466701,0.75,0.3333333333333333,0.0,0.0,1.0,0.0,0.6761234037828131,0.8763560920082657,1.0,0.8,1.0,0.9836065573770492,0.0
2.0,0.6361528038978577,0.9747201164360566,0.8,0.75,0.6666666666666666,0.5,1.0,0.0,0.8333333333333335,0.8000000000000002,1.0,0.8333333333333334,1.0,0.819672131147541,0.0
4.8,0.8795384168624878,0.896081124816646,0.5,0.0,0.0,0.0,1.0,1.0,0.5345224838248487,0.4919349550499537,0.0,0.4,0.0,0.9000000000000001,0.0
4.4,0.8398901224136353,0.9419819024142033,0.6,0.25,0.0,0.0,1.0,1.0,0.6666666666666667,0.7302967433402214,0.0,0.6666666666666666,1.0,0.8181818181818182,0.0
5.0,0.8875641822814941,0.9610562802094064,0.6,0.25,0.0,0.0,1.0,0.0,0.7302967433402214,0.7333333333333334,0.9166666666666666,0.6666666666666666,1.0,0.75,0.0
3.0,0.8629157543182373,0.9789801047724775,0.7142857142857143,0.5,0.2,0.0,1.0,0.0,0.8660254037844387,0.7987620630283673,0.875,0.75,1.0,0.7159090909090909,0.0
4.25,0.8405725955963135,0.9286912702324543,0.6,0.5,0.3333333333333333,0.0,1.0,1.0,0.5773502691896258,0.7777777777777777,0.0,0.6666666666666666,1.0,0.9545454545454547,0.0
4.25,0.8707873821258545,0.9631842723742383,1.0,1.0,1.0,1.0,1.0,0.0,0.7905694150420948,1.0,1.0,0.8,1.0,1.0,0.0
3.8,0.7780002355575562,0.9179628824861409,0.25,0.0,0.0,0.0,1.0,0.0,0.5477225575051661,0.5499999999999999,0.9166666666666666,0.5,1.0,0.7482993197278911,0.0
2.4,0.8302373886108398,0.9651691822069732,0.25,0.0,0.0,0.0,1.0,0.0,0.5477225575051661,0.5499999999999999,0.9166666666666666,0.5,0.0,0.7482993197278911,0.0
1.6,0.5842517018318176,0.9543978018048339,0.5,0.3333333333333333,0.0,0.0,1.0,0.0,0.5999999999999999,0.6,1.0,0.6,0.0,0.8163265306122449,0.0
2.0,0.8153048753738403,0.9105600906187964,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,0.4472135954999579,0.6749999999999999,0.0,0.5,0.0,0.9166666666666666,0.0
1.6,0.6573407649993896,0.9563192037384493,0.6,0.5,0.3333333333333333,0.0,1.0,0.0,0.6666666666666667,0.8000000000000002,1.0,0.6666666666666666,1.0,0.8148148148148148,0.0
4.0,0.7033683061599731,0.96467282693292,0.6666666666666666,0.4,0.25,0.0,1.0,0.0,0.8660254037844387,0.739509972887452,0.875,0.75,0.0,0.7118644067796611,0.0
2.2,0.6033340692520142,0.9365206519208311,0.8,0.75,0.6666666666666666,0.5,1.0,0.0,0.7999999999999998,0.8,1.0,0.8,1.0,0.8135593220338984,0.0
4.4,0.9076869487762451,0.972009583489533,0.6,0.25,0.0,0.0,1.0,0.0,0.7142857142857142,0.8,1.0,0.7142857142857143,1.0,0.8125,0.0
3.6,0.836571216583252,0.9776586825206296,1.0,0.6666666666666666,0.0,0.0,1.0,0.0,0.8660254037844387,1.0,1.0,1.0,1.0,0.9479166666666667,0.0
3.6,0.7904482483863831,0.9606590718512311,0.6666666666666666,0.4,0.0,0.0,1.0,0.0,0.6172133998483676,0.65,1.0,0.6666666666666666,1.0,0.8802083333333333,0.0
0.5,0.4318767189979553,0.8928237565731685,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.75,0.75,1.0,0.75,1.0,0.8108108108108109,0.0
0.8,0.5402430295944214,0.9169535039186497,0.6666666666666666,0.5,0.0,0.0,1.0,0.0,0.75,0.75,1.0,0.75,1.0,0.8108108108108109,0.0
0.6,0.3795783519744873,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.8095238095238095,0.0
